text,name
 That's your luck,Ishnoor Singh
 Lol it’s cool,Pulak
 Meh,Ishnoor Singh
 I don’t lose anything so🤷🏻‍♂,Pulak
 Got free Spotify family for three months tho so,Pulak
 And free Hulu after that,Pulak
 Opportunity cost,Ishnoor Singh
 Oh well,Pulak
 Eco-ed,Ishnoor Singh
 Lol yeah,Pulak
 Eghhh,Pulak
 I’ll learn it next year,Pulak
 Have you left,Pulak
 Reached bith,Ishnoor Singh
 Nice,Pulak
 How’s it,Pulak
 Teachers there?,Pulak
 Lol,Ishnoor Singh
 Lol,Pulak
 Reached?,Pulak
 How was it,Pulak
 Nothinhg happened,Ishnoor Singh
 Chill,Ishnoor Singh
 Cool cool,Pulak
 Anywho,Pulak
 Gosh... why are you more on edge than me?,Ishnoor Singh
 Lol I’m not on edge,Pulak
 Sure,Ishnoor Singh
 Whatcha talking bout,Pulak
 Nuffin,Ishnoor Singh
 Cool,Pulak
 Sup,Pulak
 Sup,Ishnoor Singh
 Nm you tell,Pulak
 Nuh-uh,Ishnoor Singh
 You tell,Ishnoor Singh
 Nothing much to tell at the moment,Pulak
 Chilling w my cousins 😂,Pulak
 How’s lyf back home,Pulak
 Kkk,Ishnoor Singh
 Kkk,Ishnoor Singh
 Kkk,Ishnoor Singh
 lol,Pulak
 Mom,Pulak
 Mann,Pulak
 Pop,Pulak
 PPP,Pulak
 Aww,Pulak
 Err,Pulak
 Sad,Pulak
 Try,Pulak
 Yup,Pulak
 BB,Pulak
 Www,Pulak
 Xxx,Pulak
 Yyy,Pulak
 Zzz,Pulak
 Autocorrect is interesting indeed,Pulak
 ...,Ishnoor Singh
 Bruh...,Ishnoor Singh
 Beep beep beep beep,Ishnoor Singh
 Horny much?,Pulak
 ... bruh..,Ishnoor Singh
 Noo...,Ishnoor Singh
 Yeah right,Pulak
 Anyways...,Ishnoor Singh
 Anyways,Pulak
 Sup,Pulak
 How go the vacations,Pulak
 Kab Aa raha hai,Ishnoor Singh
 Probably Saturday or Sunday,Pulak
 Maybe Friday,Pulak
 Woah... dope stuff,Ishnoor Singh
 Lol tu bata,Pulak
 nm...,Ishnoor Singh
 had date number 4 todayy,Ishnoor Singh
 Niceeeee,Pulak
 How was it,Pulak
 Where did yall go,Pulak
 good eart,Ishnoor Singh
 *h,Ishnoor Singh
 Nice nice,Pulak
 what up?,Ishnoor Singh
 everuuhting good?,Ishnoor Singh
 Yepp,Pulak
 All good,Pulak
 Wbu,Pulak
 yus…\,Ishnoor Singh
 tomorrow day trip to murthal with khattar and amogh,Ishnoor Singh
 Arrey nice nice,Pulak
 Parantha binge?,Pulak
 yus,Ishnoor Singh
 Sup,Ishnoor Singh
 .,Ishnoor Singh
 Nice nice,Pulak
 Tell me how it goes,Pulak
 <Media omitted>,Ishnoor Singh
 Well,Ishnoor Singh
 I'LL KILL YOU,Ishnoor Singh
 YOU FUCKING ASSHOLE,Ishnoor Singh
 ...IMMA MURDER YOU,Ishnoor Singh
 HOW COULD YOU DO THIS TO HER!,Ishnoor Singh
 AND I TRUSTED YOU,Ishnoor Singh
 THOUGHT YOU WERE A BRO,Ishnoor Singh
 I TOLD HER I WOULD VOUCH FOR YOU,Ishnoor Singh
 YOU'VE LET ME DOWN,Ishnoor Singh
 YOU'VE LET EVERYONE DOWN,Ishnoor Singh
" YOU'RE A DIPSHIT, YOU NON-YEETING, CAVE-MONKEY",Ishnoor Singh
 YOU'RE NUT-LESS HOMO NON-SAPIEN,Ishnoor Singh
 Surprising coming from you,Pulak
 I thought you were the bro,Pulak
 Do you even know what you did?,Ishnoor Singh
 The bro I could count on to never let anybody down,Pulak
 But this?,Pulak
 I know enough,Pulak
 You dont!,Ishnoor Singh
 Clearly,Ishnoor Singh
 Anyways,Ishnoor Singh
 Wassup mate,Ishnoor Singh
 Obviously,Pulak
 I know far more than you,Pulak
 Lol that was fast,Pulak
 Sure ... like wut?,Ishnoor Singh
 Everything,Pulak
 Stuff you don’t need to know,Pulak
 K...,Ishnoor Singh
 So it's like that?,Ishnoor Singh
 How bored are you guys tho😂,Pulak
 Apparently it is,Pulak
 We're back home lol,Ishnoor Singh
 Bwahahahahhaha,Pulak
 That was early,Pulak
 It was 8 hrs,Ishnoor Singh
 Lol,Ishnoor Singh
 It’s only 3,Pulak
 Started arnd 7,Ishnoor Singh
 What was your GOAL?,Ishnoor Singh
 *Gpa,Ishnoor Singh
 Not bad,Pulak
 How did yall go tho?,Pulak
 P good,Pulak
 Wbu?,Pulak
 3.7 idk what to make of it that's why I asked,Ishnoor Singh
 Taxi,Ishnoor Singh
 3.7 is also p good,Pulak
 Anything above 3 is supposed to be good,Pulak
 I think,Pulak
 And 3.5 above is vvv good,Pulak
 can I ask yours?,Ishnoor Singh
 hmm,Ishnoor Singh
 4.0,Pulak
 awwww,Ishnoor Singh
 that's not p god asshole,Ishnoor Singh
 p good,Ishnoor Singh
 that's the best,Ishnoor Singh
 idiot,Ishnoor Singh
 Lol,Pulak
 I mean,Pulak
 Not gonna happen next del lol,Pulak
 Sem*,Pulak
 So ehhh,Pulak
" ""sure""",Ishnoor Singh
 Yeah ofc,Pulak
 Lol,Ishnoor Singh
 Wadddddup,Ishnoor Singh
 That smirk,Pulak
 In your dp,Pulak
 awwwwwwwwww,Ishnoor Singh
 lol,Ishnoor Singh
 Why you awwwing at me,Pulak
 That shouldn’t happen,Pulak
 Awww,Ishnoor Singh
 when you coming back!?,Ishnoor Singh
 Just got back lol,Pulak
 Hey bro,Ishnoor Singh
 Sup?,Ishnoor Singh
 Bro? Is everything  fine?,Ishnoor Singh
 Yo bro,Pulak
 Sorryyyy,Pulak
 Night stay to nahi ho paayega bro mom would kill me,Pulak
 Sorry man,Pulak
 Kkk,Ishnoor Singh
 I assumed fatal stuff😂,Ishnoor Singh
" I was like Anusha sa bh theek hai ... -"""""" 6-,5 )+_ *,+(",Ishnoor Singh
 *ill end you another,Ishnoor Singh
 *find,Ishnoor Singh
 You deleted this message,Ishnoor Singh
 You deleted this message,Ishnoor Singh
 ... sup...,Ishnoor Singh
 What did you delete bro,Pulak
 How did you mistype THAT badly😂,Pulak
" this, but imperfect",Ishnoor Singh
 Lmao nothing like that,Pulak
 ... dont,Ishnoor Singh
 welll. it was fun assuming you dead,Ishnoor Singh
 cause youd ead to me,Ishnoor Singh
 Bwahahahahhaha,Pulak
 How imperfect,Pulak
 Like damn,Pulak
 I was impressed at cryptography,Pulak
 Skillz,Pulak
 meh not telling you,Ishnoor Singh
 ...k,Ishnoor Singh
 What why,Pulak
 L,Pulak
 Sorry lol,Pulak
 bruh,Ishnoor Singh
 do you want me to pull an anusha?,Ishnoor Singh
 What,Pulak
 Like there’s a loooot of stuff Anusha can do,Pulak
 sure bruh... you do know ik both sides of the story,Ishnoor Singh
 a'ight... meh...,Ishnoor Singh
 forget it,Ishnoor Singh
 idc,Ishnoor Singh
 Array Bata na,Pulak
 nuffin,Ishnoor Singh
 vergessen sie,Ishnoor Singh
 enjoy,Ishnoor Singh
 Wtf is that,Pulak
 Bro waddup man,Pulak
 🤬,Ishnoor Singh
 Bol na bro,Pulak
 Gaali emoji se nahi,Pulak
 arey nothing i am jjust an asshole,Ishnoor Singh
 lol,Ishnoor Singh
 forget it,Ishnoor Singh
 Muh se de,Pulak
 Bol na,Pulak
 nah,Ishnoor Singh
 no point dude,Ishnoor Singh
 relax,Ishnoor Singh
 Okay I guess,Pulak
 Sab theek hai na?,Pulak
 yeah yeah,Ishnoor Singh
 lol,Ishnoor Singh
 supp,Ishnoor Singh
 Nm bro you tell,Pulak
 Just watching Marcos mexico,Ishnoor Singh
 Nice nice,Pulak
 Narcos Mexico is a different show!,Pulak
 ?*,Pulak
 <Media omitted>,Ishnoor Singh
 I’ll come for a while,Pulak
 Can’t stay for tooooo long,Pulak
 But I’ll come,Pulak
 <Media omitted>,Ishnoor Singh
 I did reach by 9,Pulak
 Uber was accurate af,Pulak
 Happy New Year broo!,Pulak
 Noiveeee!,Ishnoor Singh
 Yeeeeeeet,Pulak
 Hey,Ishnoor Singh
 Temme if we can meet,Ishnoor Singh
 I'm kinda sour about that,Ishnoor Singh
 But alright,Ishnoor Singh
 Haan I’ll try my best tom bro,Pulak
 Is your flight 2nd morning?,Pulak
 Or night?,Pulak
 Night but 2nd is tough,Ishnoor Singh
 Like is 2nd an open option at all?,Pulak
 Papa ka bday on 3rd,Ishnoor Singh
 Its fine bro,Ishnoor Singh
 Don't take stress,Ishnoor Singh
 Accha I’ll try and figure it out,Pulak
 Kal kab kab free hai,Pulak
 I do wanna meet lol,Pulak
 Might not be able to for very long but I’ll try my best,Pulak
 Tell me if you come,Ishnoor Singh
 * call,Ishnoor Singh
 Got it,Pulak
 Can’t come today bro...,Pulak
 Sorry...,Pulak
 Kal aaja hai toh bol diyo varna forget it,Ishnoor Singh
 Dppp nice brioo,Pulak
 Have a great flight bro,Pulak
 And happy birthday to uncle from my side,Pulak
 Fo,Ishnoor Singh
 Sorrryyyyy,Pulak
 I’ll see ya real soon,Pulak
 Atm idc,Ishnoor Singh
 Have you reached,Pulak
 Sorry man,Pulak
 Chhhod na,Ishnoor Singh
 Kya farak padhta hai,Ishnoor Singh
 Padhta to hai,Pulak
 But nahi gonna do a better job of the weekly calls lmao,Pulak
 Ugh,Ishnoor Singh
 Yeah exactly,Pulak
 Ugh,Ishnoor Singh
 Ugh to you too,Pulak
 ...,Ishnoor Singh
 Sup,Pulak
 I'm angry,Ishnoor Singh
 I know broo,Pulak
 Sorry yaaar,Pulak
 Doesnt change anything,Ishnoor Singh
 You had time for everyone else,Ishnoor Singh
 Soo... ik my place,Ishnoor Singh
 And that's fine,Ishnoor Singh
 It's been a while,Ishnoor Singh
 I get it,Ishnoor Singh
 Bro what even,Pulak
 I barely had time for so many people,Pulak
 Sorry yaar,Pulak
" Cool, man thanks!",Ishnoor Singh
 Appreciates,Ishnoor Singh
 *d,Ishnoor Singh
 I had to spend that week in Jaipur na,Pulak
 That sort of messed anlot of things up,Pulak
 My bad,Ishnoor Singh
 But I didn't mean that,Ishnoor Singh
 I wish I could’ve hung out,Pulak
 I'm not that big an asshole,Ishnoor Singh
 I know you didn’t,Pulak
 I’m not trying to make that excuse,Pulak
 Appreciated,Ishnoor Singh
 I wanted to spend time with you man really did,Pulak
 I'm much obliged,Ishnoor Singh
 Yaar it’s not about that,Pulak
 Honestly these vacations went by way too quickly,Pulak
 Cool,Ishnoor Singh
 Couldn’t do any of the things I wanted to,Pulak
 Including meeting you properly,Pulak
 Forget I said anything,Ishnoor Singh
 Nahi bro,Pulak
 Sorry man,Pulak
 .,Ishnoor Singh
 All the best for first day,Pulak
 Same ta ya!,Ishnoor Singh
 How was first day,Pulak
 All classes set?,Pulak
 good good,Ishnoor Singh
 yus,Ishnoor Singh
 you?,Ishnoor Singh
 How was it,Pulak
 What are you taking,Pulak
 Profs and tas are chill?,Pulak
 haven't met ta ek bhi,Ishnoor Singh
" but two profs are great, 2 good",Ishnoor Singh
 Nice nice,Pulak
 Wait you had 4 classes today?,Pulak
 Damn,Pulak
 yuus,Ishnoor Singh
 How are you not exhausted,Pulak
 i also slept for 5hrs,Ishnoor Singh
 and worked out for 5 mins before an 8 am,Ishnoor Singh
 i am dead,Ishnoor Singh
 i passed out a few mins ago,Ishnoor Singh
 meh,Ishnoor Singh
 Soja bhai,Pulak
 Not a good idea to force yourself up,Pulak
 Wednesday i have this same plus a discussion,Ishnoor Singh
 Yet,Pulak
 i have work,Ishnoor Singh
 It’ll happen on its own in a bit,Pulak
 First day?,Pulak
 clubs,Ishnoor Singh
 and online courses,Ishnoor Singh
 Accha haan makes sense,Pulak
 Continuing  the same ones?,Pulak
 As last sem?,Pulak
 Lol I want to but prob won’t be able to,Pulak
 yup,Ishnoor Singh
 Nice nice,Pulak
 The projects must be a yearlong thing?,Pulak
 hmmmmm,Ishnoor Singh
 Which ones,Pulak
 no no,Ishnoor Singh
 To phir?,Pulak
 gimme 10,Ishnoor Singh
 Haan dw,Pulak
 i like 2 of my clubs toh a lot!,Ishnoor Singh
 and the teesra waala ia good too,Ishnoor Singh
 lets see how that plays out,Ishnoor Singh
 i am trynna get em t make an android app,Ishnoor Singh
 cause i wanna learn that lol,Ishnoor Singh
 but lets seee,Ishnoor Singh
 Data science and robotics vaala?,Pulak
 Hahaha what for,Pulak
 i dropped ml,Ishnoor Singh
 they were doing cnn,Ishnoor Singh
 Same,Pulak
 i learnt that bit,Ishnoor Singh
 but it was too much with 5 clubs,Ishnoor Singh
 so i dropped that,Ishnoor Singh
 What’s that,Pulak
 modeling SOLAR panels,Ishnoor Singh
 Haan convince them,Pulak
 convolutes nueral networks,Ishnoor Singh
 Or make like a subset or something,Pulak
 vaibh wants to do better ee stuf,Ishnoor Singh
 True that,Pulak
 we are the two people on the project,Ishnoor Singh
 Fair enough,Pulak
 and i wanna be line fuck ee stuff,Ishnoor Singh
 Ohhh,Pulak
 lemme build ui,Ishnoor Singh
 I wanna learn that lmao,Pulak
 Accha haan you told me,Pulak
 Bwahaha try that approach,Pulak
 That would be a very interesting conversation to witness,Pulak
 yeah but ithoought i going from logistic regression seedha here was a bit of a jump,Ishnoor Singh
 meh i can convince vaibhav,Ishnoor Singh
 for a exe on laptop toh i convinced him,Ishnoor Singh
 Haan i suppose so,Pulak
 but then i got distracted with androis,Ishnoor Singh
 *d,Ishnoor Singh
 what courses and all are you doing/ wanna do?,Ishnoor Singh
 I dropped cos everything was going over my head,Pulak
 other than like curriculum,Ishnoor Singh
 And I figured I would give it this summer,Pulak
 To learn,Pulak
 And then join next year,Pulak
 yeah it do be like that sometmes,Ishnoor Singh
 ML?,Ishnoor Singh
 They do cool stuff but the math was complicated and shit,Pulak
 Without a compromise?,Pulak
 Do that tho it’ll be an interesting project,Pulak
 we said i would do that and we could coode both parts together,Ishnoor Singh
 Like classes to this time is almost entirely cs focused,Pulak
" yeah, but i need to convince ryan and need to learn a ton",Ishnoor Singh
 might just to a web app,Ishnoor Singh
 and then run ecplise on it,Ishnoor Singh
 We have this cool class where we’re developing a game,Pulak
 i mean atom i think,Ishnoor Singh
 Outside I dunno yet,Pulak
 i forgotthe name,Ishnoor Singh
 One club to pakka hai,Pulak
 Data science,Pulak
" yeah yeah, what lang?",Ishnoor Singh
 abhi toh tune drop kiya,Ishnoor Singh
 Baaki I’m gonna go and explore again,Pulak
 I dropped ml,Pulak
 Data science is different,Pulak
 I was in both last sem,Pulak
" Ohhh , I thought you said data science",Ishnoor Singh
 Ohhho,Ishnoor Singh
 That’s the spirit,Pulak
 Is it like an object oriented programming class?,Ishnoor Singh
 ThAt works too,Pulak
" Ohh wait, the name is electron",Ishnoor Singh
 Yeah that's it.,Ishnoor Singh
 Web apps me bhi same hi functionality,Pulak
 Technically,Pulak
 Android,Pulak
 There’s a different section,Pulak
 That does scala,Pulak
 But the prof I have is better and this is his last sem teaching,Pulak
 Yeah and apparently for Windows electron converts Web Apps to exe desktop apps easily,Ishnoor Singh
 Nahi I love that club,Pulak
 Like a few steps,Ishnoor Singh
 Lol maybe,Pulak
 Let’s see,Pulak
" That's nice, from scratch? And you can take that class after just one cs class?",Ishnoor Singh
 I’m gonna do one or two non tech clubs,Pulak
 Debate?,Ishnoor Singh
 Nahi that I did last sem,Pulak
 Ohhh,Ishnoor Singh
 This builds on that,Pulak
 Accha can’t say I’ve heard of it,Pulak
 Is it like a tool to publish and all?,Pulak
 Idk the details my project lead briefly mentioned it,Ishnoor Singh
 Nahi were expected to pick it up on our own,Pulak
 I'll ask him,Ishnoor Singh
 It’s like a professional group project,Pulak
 Ohhh,Ishnoor Singh
 Gotcha,Ishnoor Singh
 He’ll assign a team and we’ve got to work on it the whole sem,Pulak
 Got it,Ishnoor Singh
 Hell teach version control and stuff,Pulak
 At least in the first week,Pulak
" Yeah, imma do that for  lot next quarter",Ishnoor Singh
 I’m gonna try and see,Pulak
 Ohhh,Ishnoor Singh
 Cos I haven’t heard back from them after a semester of emailing lol,Pulak
 Acchaaaa,Pulak
 Sounds interesting,Pulak
 Ohh.m. can't you just turn up for gm?,Ishnoor Singh
" Yeah, I don't know details",Ishnoor Singh
 Haan,Pulak
 That and data structures I guess,Pulak
 I would if they’d documented when and where they are 😂,Pulak
 You doing that this sem?,Ishnoor Singh
 Lol,Ishnoor Singh
 I only know they take place on Monday’s,Pulak
 Lol,Ishnoor Singh
 Yeah,Pulak
 Prof is very strict,Pulak
 Check with whatever department hands out rooms and all,Ishnoor Singh
 And scary lmao,Pulak
 But she talked about her dog the whole class so idk,Pulak
 Mine is a Google X ka chief scientist,Ishnoor Singh
 Teaces for free,Ishnoor Singh
 Just this one class,Ishnoor Singh
 That’s actually a good idea,Pulak
 He's the best ever,Ishnoor Singh
 I’ll ask around,Pulak
 Cos I’m part of the club on orgsync somehow,Pulak
 You guys use orgsync?,Pulak
 No,Ishnoor Singh
 Holy shit,Pulak
 Idk why it is,Ishnoor Singh
 That’s actually amazing,Pulak
 Yeah... chill guy,Ishnoor Singh
 The most entertaining class,Ishnoor Singh
 Googliness man,Pulak
 Googliness,Pulak
 Yup,Ishnoor Singh
 Ig,Ishnoor Singh
 As in why it exists?😂,Pulak
 *what,Ishnoor Singh
 Lol,Ishnoor Singh
 Finally got around to watching the internship,Pulak
 Lol,Pulak
 Wow...,Ishnoor Singh
 You is a sux,Ishnoor Singh
 It’s like a platform that all organisations use,Pulak
 Basically a resource students can use to access info,Pulak
 On all orgs,Pulak
 Ohhh... we call it facebook,Ishnoor Singh
 😂,Ishnoor Singh
 And then slack,Ishnoor Singh
 😂😂,Pulak
 Or the club websites,Ishnoor Singh
 That’s once you join,Pulak
 Iss se pehle fb,Ishnoor Singh
 Or show interest,Pulak
 Email list,Ishnoor Singh
 And shit,Ishnoor Singh
 Like it just works,Ishnoor Singh
 Haan but to know that the club exists lmao,Pulak
 Org fair,Ishnoor Singh
 Lol,Ishnoor Singh
 They are that day selling themselves,Ishnoor Singh
 Haan for some reason,Pulak
 Very few of them actually showed up,Pulak
 Lol,Ishnoor Singh
 To our org fair last sem,Pulak
 So idk,Pulak
 They stick to the online thing,Pulak
" Every club was there, it was the like the bookfair in pragiti maiden type crouded",Ishnoor Singh
 Do y’all need to pay to be a member,Pulak
 No no,Ishnoor Singh
 Not at all,Ishnoor Singh
 For some clubs,Pulak
 Nooo,Ishnoor Singh
 Holy shit,Pulak
 For none,Ishnoor Singh
 That’s crowded,Pulak
 As hell,Pulak
 You guys need to?,Ishnoor Singh
 We have 3000,Ishnoor Singh
 Lol,Ishnoor Singh
 Haan we need to for some at least,Pulak
 Almost all were there,Ishnoor Singh
 Then eng ka alag se bhi repeat hua tha,Ishnoor Singh
 Like I paid around 60 bucks,Pulak
 For all the clubs,Pulak
 Ohhh,Ishnoor Singh
 For last sem,Pulak
 We send like sponsorship emails,Ishnoor Singh
 And we have an amulmni body that pays kaafi,Ishnoor Singh
 Ig,Ishnoor Singh
 Haan that is a better way tbh lol,Pulak
 Lol,Ishnoor Singh
 Bheek Maang lo,Ishnoor Singh
 Why make us poor kids pay more,Pulak
 Apparently kaafi Maangte hai😂,Pulak
 But it goes mostly into academic,Pulak
 Cause hall play less,Ishnoor Singh
 Too les,Ishnoor Singh
 Say what now,Pulak
 yall,Ishnoor Singh
 you pay too little,Ishnoor Singh
 Lol true,Pulak
 But we’re supposed to get funding too na,Pulak
 meh,Ishnoor Singh
 you should pay for yours,Ishnoor Singh
 Shush no,Pulak
 I don’t want to pay for things I want to do,Pulak
 Also bro sunn,Pulak
 How much do I pay,Pulak
 For the gifts you bought,Pulak
 I’ve already paid Anusha,Pulak
 I don’t wanna freeload on those isliye I’m asking baar baar,Pulak
 Idk didn't you calculate,Ishnoor Singh
 Wait lemme check,Pulak
 Venmo bata de tho,Pulak
 God-of-light,Ishnoor Singh
 Cool I’ll pay,Pulak
 Kkk,Ishnoor Singh
 Yo,Pulak
 Suppp,Pulak
 Day 4,Ishnoor Singh
 What do you think?,Ishnoor Singh
 The day of doom?,Pulak
 According to Chinese custom?,Pulak
 Just,Ishnoor Singh
 Fyck,Ishnoor Singh
 Off,Ishnoor Singh
 To phir Bata na,Pulak
 Dont get me started,Ishnoor Singh
 You only tell,Ishnoor Singh
 Nm,Pulak
 Crazy first week lmao,Pulak
 nice,Ishnoor Singh
 enjoying?,Ishnoor Singh
 No😂,Pulak
 why not,Ishnoor Singh
 I just dropped English so now hopefully yes😂,Pulak
 you  not donw with engllish?,Ishnoor Singh
 No,Pulak
 I need to take 6 hours,Pulak
 That's like 6 days of classes?,Ishnoor Singh
 No I meant,Pulak
 6 credit hours worth of English,Pulak
 I’ve done 3,Pulak
 One more sem?,Ishnoor Singh
 Oho lol,Ishnoor Singh
 Anyways,Ishnoor Singh
 Week 1 about to end,Ishnoor Singh
 Lol,Ishnoor Singh
 One more day,Ishnoor Singh
 Yeppp,Pulak
 One more class for me,Pulak
 How’s it been,Pulak
 I'll be done at 5 but I have 3 hr break in the middle,Ishnoor Singh
 Nice nice,Pulak
 Hmm,Ishnoor Singh
 I have a break rn,Pulak
 Just cos I dropped English lmao,Pulak
 But I have my last one in 30,Pulak
 Then a couple of info sessions,Pulak
 Also party tonight,Pulak
 Lol,Ishnoor Singh
 No I have work,Ishnoor Singh
 I'll do work,Ishnoor Singh
 Lolol,Ishnoor Singh
" Hey, you free?",Ishnoor Singh
 Yep I am,Pulak
 What’s up bro,Pulak
 Web.cs.ucla.edu/classes/winter19/cs32,Ishnoor Singh
 Is pe click on project 1 and use mein click on windows,Ishnoor Singh
 Run the game please,Ishnoor Singh
 And send a vid of it working,Ishnoor Singh
 *mac,Ishnoor Singh
 Specially the history option,Ishnoor Singh
 Okay give me a couple of minutes,Pulak
 I’m walking to my dorm,Pulak
 <Media omitted>,Pulak
 This message was deleted,Pulak
 <Media omitted>,Pulak
 Do you want me to test it thoroughly,Pulak
 It's my prof ka code,Ishnoor Singh
 Chrck it,Ishnoor Singh
 Lol,Ishnoor Singh
 <Media omitted>,Pulak
 <Media omitted>,Pulak
 <Media omitted>,Ishnoor Singh
 Call you later?,Ishnoor Singh
 Yeah sure,Pulak
 I’ll be out in an hour tho,Pulak
 Probably won’t be able to talk after,Pulak
 Until much later,Pulak
 Yeah,Ishnoor Singh
 Just call me,Ishnoor Singh
 Whenever,Ishnoor Singh
 Okie dokie,Pulak
 Oho,Ishnoor Singh
 Lol I got back just a little bit ago,Pulak
 Is it okay if I call tomorrow,Pulak
 yeah yeahb dw,Ishnoor Singh
 Cool,Pulak
 Are you free in around an hour?,Pulak
 Most likely,Ishnoor Singh
 Okie dokie,Pulak
 I’ll just wrap up some hw and then call,Pulak
 Cool,Ishnoor Singh
 La hacks apps are open apply before 29th for garraunteed response or something idk,Ishnoor Singh
 Okie doiie,Pulak
 Thanksssssss,Pulak
 I shall apply,Pulak
 Good boi,Ishnoor Singh
 <Media omitted>,Ishnoor Singh
 <Media omitted>,Ishnoor Singh
 <Media omitted>,Ishnoor Singh
 <Media omitted>,Ishnoor Singh
 <Media omitted>,Ishnoor Singh
 <Media omitted>,Ishnoor Singh
 <Media omitted>,Ishnoor Singh
 <Media omitted>,Ishnoor Singh
 <Media omitted>,Ishnoor Singh
 <Media omitted>,Ishnoor Singh
 <Media omitted>,Ishnoor Singh
 Niceeeee,Pulak
 Is the makeathon over,Pulak
 What did ya make,Pulak
 Checks posture,Ishnoor Singh
 Back,Ishnoor Singh
 And it corrects gait,Ishnoor Singh
 As you walk,Ishnoor Singh
 That’s cool,Pulak
 How did you make it check what’s right,Pulak
 I'll explain some day,Ishnoor Singh
 How was it tho,Pulak
 <Media omitted>,Ishnoor Singh
 That sounds like fun yeah,Pulak
 Dw about the micromanaging thing,Pulak
 Yuuuuuuuup,Ishnoor Singh
 Really awkward sitting next to the guy every Physics lecture,Ishnoor Singh
 Ehhh dw about it,Pulak
 Just go ahead and micromanage him more,Pulak
 Ahahahah,Ishnoor Singh
 Well,Ishnoor Singh
 Or I could cut him out,Ishnoor Singh
 😂,Ishnoor Singh
 Wtf,Pulak
 Ohhh,Pulak
 Nvm nothing,Pulak
 Or you could do that too yeah,Pulak
 He won’t even know what hit him?,Pulak
 Yeah😂😂😂,Ishnoor Singh
 Essentially,Ishnoor Singh
 I feel terrible for fun,Pulak
 Him*,Pulak
 😂😂😂😂😂😂,Ishnoor Singh
 Being terrible is fun indeed,Pulak
 Ahahahahahahahaah,Ishnoor Singh
 Sup,Pulak
 Work... a lot of work,Ishnoor Singh
 <Media omitted>,Ishnoor Singh
 <Media omitted>,Ishnoor Singh
 <Media omitted>,Ishnoor Singh
 <Media omitted>,Ishnoor Singh
 Hey bro,Pulak
 What’s up,Pulak
 Sorry dude I actually did go to sleep at like 12,Pulak
 Have a retreat thingy today,Pulak
 Not used to sleep deprivation like you lol,Pulak
 I highly doubt you’d be awake rn,Pulak
 But yeah I did apply to lahacks,Pulak
 No I don’t have a team,Pulak
 I don’t really have a preference except I can’t design for shit,Pulak
 And idk much I learn on the spot lol,Pulak
 And for other crises’ what happened bro,Pulak
 Are you okay,Pulak
 Yeah yeah,Ishnoor Singh
 Was messing,Ishnoor Singh
 Can you still add team number to your app? Do you wanna?,Ishnoor Singh
 I think I can,Pulak
 I will,Pulak
 Once I get back,Pulak
 Okkk,Ishnoor Singh
 How do I add team I’d,Pulak
 As in do you have a team Id?,Pulak
 XE1Jeg_lO5YsaXBklzW1ig,Ishnoor Singh
 I hope you've added code,Ishnoor Singh
 I’ll call back,Pulak
 In a bit,Pulak
 Just add code,Ishnoor Singh
 Lol,Ishnoor Singh
 Okie dolor,Pulak
 Dokie,Pulak
 Cool,Ishnoor Singh
 It says no application found  with,Pulak
 That id,Pulak
 Bro Vaibhav just successfully entered,Ishnoor Singh
 Check again pls,Ishnoor Singh
 Accha wait lemme try again,Pulak
 This is the code na?,Pulak
 Yeah,Ishnoor Singh
 Yup,Ishnoor Singh
 Okay got it,Pulak
 I thought an l was an I,Pulak
 <Media omitted>,Ishnoor Singh
 Yeah that’s exactly it😂,Pulak
 Exactly,Ishnoor Singh
 Definitely need somebody to fix that,Pulak
 😂,Pulak
 You do it,Ishnoor Singh
 Hack,Pulak
 .,Ishnoor Singh
 Okay,Pulak
 Bro,Pulak
 Try Carolina reaper,Pulak
 Ik how spicy it is...,Ishnoor Singh
 Lol,Pulak
 No you don’t until you’re tried it😂,Pulak
 Why did you try?,Ishnoor Singh
 It’s a loooong story,Pulak
 Basically I was out on a retreat na,Pulak
 We found this place with the “hottest hot sauce on the planet”,Pulak
 So we decided to give it a try,Pulak
 It was made of Carolina reaper concentrate,Pulak
 I was crying 😂,Pulak
 <Media omitted>,Ishnoor Singh
 Lol I signed a waiver before trying,Pulak
 I know exactly how spicy it is,Pulak
 <Media omitted>,Pulak
" And this hot sauce was at 6,000,000",Pulak
 HAPPY BIRTHDAY,Ishnoor Singh
 SSTILL UP?,Ishnoor Singh
 Thank youuuiii,Pulak
 Yep still am up,Pulak
 Tomorrow’s a holiday lol,Pulak
 Pulak Jayanti,Pulak
 It's not,Ishnoor Singh
 It is,Pulak
 For me,Pulak
 No classes today bish,Pulak
 That way sure but so much work,Ishnoor Singh
 Ehhhh,Pulak
 No classes to go to,Pulak
 Or clubs either,Pulak
 Same...,Ishnoor Singh
 So I have the time,Pulak
 Why do you not have classes?,Pulak
 I'm skipping my only class,Ishnoor Singh
 Why tho,Pulak
 Its an 8 am... just one class... I'm not in the mood... and I've too. Much work to do,Ishnoor Singh
 What class,Pulak
 Physics,Ishnoor Singh
 Didn’t you place our,Pulak
 Out,Pulak
 E and m,Pulak
 ?,Pulak
 umm you cant,Ishnoor Singh
 at ucla you cant place out of it,Ishnoor Singh
 Ohhh okay,Pulak
 Ehh I would not recommend skipping but,Pulak
